-0.92728,-0.2594,-0.2594,-0.74998,0
0.18446,2.8232,2.8232,2.6139,0
1.4197,-0.77316,-0.77316,-0.54487,0
-0.68022,-0.088145,-0.088145,-0.74998,1
0.55505,-0.60191,-0.60191,-0.21669,0
-0.18612,0.76812,0.76812,1.1781,0
0.55505,0.25436,0.25436,0.52172,0
1.6668,-0.60191,-0.60191,-0.33975,0
0.18446,0.083108,0.083108,-0.33975,0
-0.92728,6.077,6.077,2.6139,1
-0.68022,-0.77316,-0.77316,-1.2423,0
-0.68022,0.42562,0.42562,-0.33975,1
0.18446,0.083108,0.083108,1.5063,0
-0.92728,-0.60191,-0.60191,-1.2423,0
1.6668,-0.77316,-0.77316,-0.46282,0
1.6668,-0.60191,-0.60191,0.15252,0
1.4197,-0.43065,-0.43065,-0.33975,1
1.9138,0.083108,0.083108,0.64479,0
-0.92728,-0.2594,-0.2594,-0.74998,0
0.18446,-0.2594,-0.2594,-0.25771,0
1.4197,-0.60191,-0.60191,-0.46282,0
-0.68022,-0.77316,-0.77316,-1.2423,0
0.8021,-0.77316,-0.77316,-0.74998,0
-0.68022,-0.43065,-0.43065,1.5063,0
0.8021,0.083108,0.083108,1.9165,0
-0.92728,-0.60191,-0.60191,0.27559,0
-0.92728,0.25436,0.25436,1.7524,0
0.8021,0.42562,0.42562,-0.25771,0
0.55505,-0.2594,-0.2594,-0.46282,1
-0.92728,-0.2594,-0.2594,-0.9551,0
0.55505,-0.77316,-0.77316,-0.83203,0
-0.68022,-0.77316,-0.77316,-1.2423,0
-0.68022,-0.088145,-0.088145,-0.46282,0
0.55505,1.7956,1.7956,2.6139,0
-0.68022,-0.088145,-0.088145,-0.9551,1
0.18446,0.42562,0.42562,0.27559,1
-0.68022,-0.77316,-0.77316,-1.2423,0
0.18446,0.59687,0.59687,0.15252,0
0.18446,-0.2594,-0.2594,0.97297,0
0.55505,-0.77316,-0.77316,-0.83203,0
-0.68022,-0.43065,-0.43065,-0.74998,0
1.4197,0.25436,0.25436,0.15252,0
0.8021,-0.77316,-0.77316,-0.74998,0
-0.68022,-0.60191,-0.60191,-1.0371,1
-0.92728,1.7956,1.7956,1.9165,0
0.18446,-0.43065,-0.43065,-0.25771,0
-0.92728,0.59687,0.59687,1.6704,0
0.18446,-0.2594,-0.2594,-0.011572,0
-0.92728,-0.77316,-0.77316,-1.3243,1
0.55505,-0.088145,-0.088145,0.64479,0
-0.68022,0.59687,0.59687,-0.33975,1
0.18446,-0.77316,-0.77316,-0.9551,0
0.8021,-0.77316,-0.77316,-0.74998,0
-0.92728,1.2819,1.2819,1.7114,1
0.8021,-0.77316,-0.77316,-0.74998,0
-0.92728,0.25436,0.25436,-0.83203,1
0.55505,-0.43065,-0.43065,-0.25771,0
-0.68022,0.083108,0.083108,0.52172,0
-0.80375,-0.60191,-0.60191,-0.46282,0
-0.68022,0.083108,0.083108,-0.74998,1
0.8021,-0.43065,-0.43065,0.23456,0
0.8021,-0.77316,-0.77316,-0.74998,0
1.6668,-0.77316,-0.77316,-0.46282,1
-0.68022,-0.2594,-0.2594,-1.2423,1
1.6668,-0.77316,-0.77316,-0.46282,0
0.18446,1.7956,1.7956,2.2447,0
-0.92728,4.8782,4.8782,1.7524,1
-0.92728,0.083108,0.083108,-0.33975,1
1.6668,-0.2594,-0.2594,2.1626,0
-0.68022,-0.60191,-0.60191,-1.2423,0
0.18446,-0.43065,-0.43065,0.1115,0
1.6668,0.42562,0.42562,1.2191,0
-0.062589,-0.60191,-0.60191,0.72684,0
-0.92728,-0.60191,-0.60191,-1.2423,0
0.8021,-0.43065,-0.43065,-0.46282,0
-0.92728,0.59687,0.59687,0.070474,0
1.6668,2.3094,2.3094,1.1371,0
0.55505,-0.43065,-0.43065,-0.052595,0
1.4197,-0.77316,-0.77316,-0.54487,0
0.18446,-0.77316,-0.77316,-0.9551,0
-0.92728,-0.60191,-0.60191,-0.50384,0
0.55505,-0.60191,-0.60191,-0.83203,0
-0.92728,6.4195,6.4195,2.1216,1
-0.92728,1.6244,1.6244,0.60377,1
-0.92728,0.083108,0.083108,-0.25771,0
-0.68022,-0.77316,-0.77316,-1.2423,1
-0.68022,-0.088145,-0.088145,-0.83203,1
-0.92728,-0.2594,-0.2594,1.4652,0
0.55505,0.083108,0.083108,0.68581,0
1.4197,1.7956,1.7956,1.2191,0
-0.68022,-0.77316,-0.77316,-1.2423,0
1.6668,-0.60191,-0.60191,-0.46282,0
1.4197,-0.43065,-0.43065,0.15252,0
-0.92728,0.25436,0.25436,1.7524,0
-0.92728,0.93937,0.93937,0.4807,0
0.18446,-0.60191,-0.60191,-0.74998,0
-0.68022,0.42562,0.42562,0.23456,1
-0.68022,-0.2594,-0.2594,0.4807,0
1.4197,-0.60191,-0.60191,-0.54487,0
-0.68022,-0.088145,-0.088145,0.97297,0
1.6668,-0.088145,-0.088145,-0.052595,0
1.6668,1.4531,1.4531,2.4088,0
0.55505,-0.43065,-0.43065,1.8344,0
0.8021,-0.77316,-0.77316,-0.74998,0
-0.80375,2.6519,2.6519,0.31661,1
0.8021,-0.2594,-0.2594,0.97297,0
-0.92728,-0.2594,-0.2594,-0.83203,1
0.8021,0.25436,0.25436,0.15252,0
0.18446,0.083108,0.083108,0.27559,0
0.43152,0.42562,0.42562,-0.33975,0
-0.68022,-0.60191,-0.60191,-1.2423,0
0.55505,0.25436,0.25436,1.5473,0
-0.92728,-0.43065,-0.43065,-1.2423,1
-0.92728,1.6244,1.6244,1.2191,0
-1.1743,0.42562,0.42562,1.014,0
1.6668,0.42562,0.42562,0.4807,0
-0.92728,0.93937,0.93937,1.8344,1
0.8021,-0.77316,-0.77316,-0.74998,0
0.30799,1.2819,1.2819,1.014,0
0.55505,-0.60191,-0.60191,-0.83203,1
-0.68022,-0.60191,-0.60191,-0.17566,0
-0.92728,-0.43065,-0.43065,-0.83203,0
0.18446,0.25436,0.25436,1.6704,0
-0.68022,0.25436,0.25436,0.72684,0
1.4197,-0.60191,-0.60191,0.27559,0
2.0374,-0.088145,-0.088145,0.60377,1
0.55505,-0.77316,-0.77316,-0.83203,0
-0.68022,0.59687,0.59687,-0.25771,0
-0.92728,-0.43065,-0.43065,0.15252,1
0.8021,-0.77316,-0.77316,-0.74998,0
-0.68022,-0.60191,-0.60191,1.014,0
-0.68022,-0.60191,-0.60191,-1.2423,0
-0.92728,0.083108,0.083108,-0.791,1
0.18446,0.083108,0.083108,-0.25771,0
0.55505,-0.77316,-0.77316,-0.83203,0
0.8021,1.4531,1.4531,1.9985,0
1.4197,-0.43065,-0.43065,0.23456,0
-0.92728,2.6519,2.6519,0.72684,1
-0.68022,0.083108,0.083108,-0.17566,0
0.43152,-0.2594,-0.2594,-0.54487,0
0.8021,-0.088145,-0.088145,-0.29873,0
-0.68022,0.25436,0.25436,-0.50384,1
1.6668,-0.60191,-0.60191,-0.33975,0
0.55505,-0.77316,-0.77316,-0.83203,0
0.18446,-0.77316,-0.77316,-0.9551,0
0.18446,1.4531,1.4531,1.5883,1
-0.68022,-0.088145,-0.088145,0.029451,1
-0.68022,-0.77316,-0.77316,-1.2423,0
-0.68022,-0.60191,-0.60191,-1.2423,1
-0.68022,-0.60191,-0.60191,0.4807,0
0.18446,-0.2594,-0.2594,1.014,0
-0.68022,-0.088145,-0.088145,-0.011572,0
-0.68022,-0.60191,-0.60191,-1.2423,0
0.55505,-0.77316,-0.77316,-0.83203,0
-0.92728,0.083108,0.083108,1.6704,0
-0.92728,-0.2594,-0.2594,-0.83203,1
-0.68022,-0.088145,-0.088145,0.97297,0
-0.92728,-0.088145,-0.088145,-0.74998,1
-0.92728,0.083108,0.083108,0.52172,0
0.18446,-0.60191,-0.60191,1.4652,0
-0.92728,-0.60191,-0.60191,-0.99612,0
-0.92728,-0.60191,-0.60191,-1.2423,1
-0.68022,-0.2594,-0.2594,-0.83203,1
0.8021,-0.43065,-0.43065,0.029451,0
-0.68022,1.2819,1.2819,0.19354,1
0.8021,-0.77316,-0.77316,-0.74998,0
0.55505,-0.60191,-0.60191,-0.83203,0
-0.062589,-0.60191,-0.60191,-0.33975,0
0.55505,-0.088145,-0.088145,-0.25771,1
0.55505,-0.2594,-0.2594,0.93195,0
-0.92728,1.7956,1.7956,1.2191,0
-0.68022,-0.77316,-0.77316,-1.2423,0
-0.92728,1.4531,1.4531,0.93195,1
0.18446,-0.60191,-0.60191,-0.70896,0
0.18446,-0.088145,-0.088145,0.15252,0
-0.68022,1.1106,1.1106,-0.011572,1
-0.92728,-0.088145,-0.088145,-0.74998,1
0.55505,-0.60191,-0.60191,-0.83203,0
-0.92728,1.1106,1.1106,0.52172,1
-1.0508,1.4531,1.4531,2.4908,0
-0.92728,-0.2594,-0.2594,-0.74998,1
-0.68022,-0.43065,-0.43065,-0.74998,0
1.6668,-0.77316,-0.77316,-0.46282,0
1.6668,-0.77316,-0.77316,-0.46282,0
-0.92728,-0.2594,-0.2594,-0.74998,0
0.8021,0.25436,0.25436,1.2191,0
-0.68022,0.42562,0.42562,-0.25771,0
-0.68022,-0.77316,-0.77316,-1.2423,0
0.55505,-0.43065,-0.43065,-0.33975,0
0.55505,0.42562,0.42562,0.4807,0
-0.68022,-0.77316,-0.77316,-1.2423,1
-0.68022,0.083108,0.083108,-0.25771,1
0.8021,1.1106,1.1106,0.64479,0
0.8021,0.083108,0.083108,0.64479,0
7.7196,-0.77316,-0.77316,1.5473,0
0.18446,-0.77316,-0.77316,-0.9551,0
0.8021,-0.088145,-0.088145,1.055,0
0.18446,-0.60191,-0.60191,-0.38078,0
-0.92728,0.25436,0.25436,0.029451,1
-0.92728,0.76812,0.76812,0.60377,0
-0.68022,-0.60191,-0.60191,-1.2423,1
0.43152,0.25436,0.25436,1.7114,0
0.8021,-0.77316,-0.77316,-0.74998,0
-0.80375,-0.088145,-0.088145,-0.91407,1
1.6668,-0.60191,-0.60191,2.1626,0
1.4197,-0.60191,-0.60191,-0.33975,0
0.18446,0.42562,0.42562,0.4807,0
-0.30964,1.4531,1.4531,0.56275,0
-0.68022,-0.77316,-0.77316,-1.2423,1
0.55505,-0.60191,-0.60191,-0.83203,0
-0.92728,0.083108,0.083108,0.029451,1
1.4197,-0.77316,-0.77316,-0.54487,0
1.0492,-0.60191,-0.60191,-0.46282,0
0.18446,0.083108,0.083108,0.97297,0
0.55505,-0.60191,-0.60191,-0.83203,0
0.18446,-0.43065,-0.43065,-0.74998,1
-0.92728,-0.2594,-0.2594,-0.33975,0
-0.92728,-0.2594,-0.2594,0.029451,0
-0.92728,-0.77316,-0.77316,-1.3243,0
-0.92728,1.2819,1.2819,0.76786,1
-0.80375,-0.77316,-0.77316,-1.2833,1
-0.92728,0.93937,0.93937,-0.25771,0
0.8021,-0.43065,-0.43065,0.64479,0
0.43152,-0.43065,-0.43065,-0.83203,1
1.4197,-0.77316,-0.77316,-0.54487,0
-0.68022,0.083108,0.083108,0.72684,0
-0.92728,-0.77316,-0.77316,-1.3243,0
-0.68022,-0.77316,-0.77316,-1.2423,0
0.55505,0.42562,0.42562,0.64479,0
0.060938,-0.2594,-0.2594,-0.74998,0
-0.68022,-0.77316,-0.77316,-1.2423,0
0.18446,-0.60191,-0.60191,-0.54487,0
-0.68022,0.083108,0.083108,0.35763,0
-0.062589,-0.60191,-0.60191,-0.9551,0
1.4197,-0.77316,-0.77316,-0.54487,0
-0.30964,-0.088145,-0.088145,0.029451,0
-1.1743,1.2819,1.2819,-0.25771,1
1.6668,-0.60191,-0.60191,-0.25771,0
-0.92728,-0.60191,-0.60191,-0.74998,0
-0.68022,0.42562,0.42562,-0.54487,0
-0.68022,0.25436,0.25436,0.72684,0
1.4197,-0.77316,-0.77316,-0.54487,0
-0.92728,-0.43065,-0.43065,-0.9551,0
0.30799,1.6244,1.6244,1.5063,0
-0.68022,0.42562,0.42562,-0.011572,1
-0.062589,0.59687,0.59687,0.43968,0
0.18446,-0.77316,-0.77316,-0.9551,1
-0.68022,-0.77316,-0.77316,-1.2423,0
0.18446,0.25436,0.25436,-0.21669,0
0.18446,-0.2594,-0.2594,1.096,0
-0.062589,0.59687,0.59687,0.15252,0
0.30799,1.1106,1.1106,0.97297,0
-0.68022,0.76812,0.76812,-0.25771,1
3.5197,-0.77316,-0.77316,0.15252,0
0.18446,-0.088145,-0.088145,0.27559,0
0.18446,-0.60191,-0.60191,-0.33975,0
1.6668,-0.77316,-0.77316,-0.46282,0
-1.0508,0.59687,0.59687,0.68581,0
-0.68022,-0.2594,-0.2594,-0.74998,0
-0.80375,-0.088145,-0.088145,-0.33975,0
-0.92728,-0.088145,-0.088145,-0.33975,0
1.6668,-0.77316,-0.77316,-0.46282,0
-0.062589,-0.77316,-0.77316,-1.0371,0
-0.92728,-0.60191,-0.60191,-1.3243,0
-0.92728,-0.088145,-0.088145,0.52172,1
-0.92728,-0.60191,-0.60191,-1.2423,0
1.5433,-0.77316,-0.77316,-0.50384,1
0.18446,-0.088145,-0.088145,0.64479,0
-0.062589,-0.43065,-0.43065,-0.83203,0
-0.68022,-0.088145,-0.088145,-0.052595,1
-0.92728,-0.60191,-0.60191,-0.46282,0
0.18446,-0.43065,-0.43065,-0.46282,0
0.18446,-0.77316,-0.77316,-0.9551,0
0.55505,-0.77316,-0.77316,-0.83203,0
-0.68022,0.25436,0.25436,-0.38078,0
0.55505,0.25436,0.25436,-0.33975,0
-0.92728,-0.77316,-0.77316,-1.3243,0
-0.80375,0.42562,0.42562,0.64479,0
1.6668,-0.43065,-0.43065,1.1371,0
-0.92728,-0.43065,-0.43065,-0.83203,0
1.6668,-0.2594,-0.2594,0.72684,0
0.55505,-0.77316,-0.77316,-0.83203,0
1.6668,-0.77316,-0.77316,-0.46282,0
-0.062589,0.42562,0.42562,0.15252,1
-0.68022,-0.088145,-0.088145,0.97297,0
-0.68022,-0.60191,-0.60191,-1.2423,1
0.55505,0.42562,0.42562,-0.33975,0
0.55505,0.25436,0.25436,1.5883,0
0.18446,-0.43065,-0.43065,1.7114,0
-0.92728,0.59687,0.59687,1.6293,0
1.4197,-0.60191,-0.60191,-0.54487,1
0.55505,-0.77316,-0.77316,-0.83203,0
0.18446,-0.088145,-0.088145,0.029451,0
1.4197,-0.60191,-0.60191,-0.46282,0
0.8021,-0.43065,-0.43065,-0.011572,0
-0.68022,0.59687,0.59687,0.4807,0
1.6668,1.1106,1.1106,2.1216,0
-0.68022,-0.2594,-0.2594,-0.66794,0
-0.92728,-0.43065,-0.43065,-0.50384,0
-1.1743,3.5082,3.5082,1.7114,1
